bbl,address,office_sqft,total_gross_floor_area,office_pct_of_building,elec_tariff,Office_Gas_Usage_Current_Jan_kBtu,Office_Gas_Cost_Current_Jan_USD,Office_Gas_Usage_Current_Feb_kBtu,Office_Gas_Cost_Current_Feb_USD,Office_Gas_Usage_Current_Mar_kBtu,Office_Gas_Cost_Current_Mar_USD,Office_Gas_Usage_Current_Apr_kBtu,Office_Gas_Cost_Current_Apr_USD,Office_Gas_Usage_Current_May_kBtu,Office_Gas_Cost_Current_May_USD,Office_Gas_Usage_Current_Jun_kBtu,Office_Gas_Cost_Current_Jun_USD,Office_Gas_Usage_Current_Jul_kBtu,Office_Gas_Cost_Current_Jul_USD,Office_Gas_Usage_Current_Aug_kBtu,Office_Gas_Cost_Current_Aug_USD,Office_Gas_Usage_Current_Sep_kBtu,Office_Gas_Cost_Current_Sep_USD,Office_Gas_Usage_Current_Oct_kBtu,Office_Gas_Cost_Current_Oct_USD,Office_Gas_Usage_Current_Nov_kBtu,Office_Gas_Cost_Current_Nov_USD,Office_Gas_Usage_Current_Dec_kBtu,Office_Gas_Cost_Current_Dec_USD,Office_Steam_Usage_Current_Jan_kBtu,Office_Steam_Cost_Current_Jan_USD,Office_Steam_Usage_Current_Feb_kBtu,Office_Steam_Cost_Current_Feb_USD,Office_Steam_Usage_Current_Mar_kBtu,Office_Steam_Cost_Current_Mar_USD,Office_Steam_Usage_Current_Apr_kBtu,Office_Steam_Cost_Current_Apr_USD,Office_Steam_Usage_Current_May_kBtu,Office_Steam_Cost_Current_May_USD,Office_Steam_Usage_Current_Jun_kBtu,Office_Steam_Cost_Current_Jun_USD,Office_Steam_Usage_Current_Jul_kBtu,Office_Steam_Cost_Current_Jul_USD,Office_Steam_Usage_Current_Aug_kBtu,Office_Steam_Cost_Current_Aug_USD,Office_Steam_Usage_Current_Sep_kBtu,Office_Steam_Cost_Current_Sep_USD,Office_Steam_Usage_Current_Oct_kBtu,Office_Steam_Cost_Current_Oct_USD,Office_Steam_Usage_Current_Nov_kBtu,Office_Steam_Cost_Current_Nov_USD,Office_Steam_Usage_Current_Dec_kBtu,Office_Steam_Cost_Current_Dec_USD,Office_Elec_Usage_Current_Jan_kBtu,Office_Elec_Cost_Current_Jan_USD,Office_Elec_Usage_Current_Feb_kBtu,Office_Elec_Cost_Current_Feb_USD,Office_Elec_Usage_Current_Mar_kBtu,Office_Elec_Cost_Current_Mar_USD,Office_Elec_Usage_Current_Apr_kBtu,Office_Elec_Cost_Current_Apr_USD,Office_Elec_Usage_Current_May_kBtu,Office_Elec_Cost_Current_May_USD,Office_Elec_Usage_Current_Jun_kBtu,Office_Elec_Cost_Current_Jun_USD,Office_Elec_Usage_Current_Jul_kBtu,Office_Elec_Cost_Current_Jul_USD,Office_Elec_Usage_Current_Aug_kBtu,Office_Elec_Cost_Current_Aug_USD,Office_Elec_Usage_Current_Sep_kBtu,Office_Elec_Cost_Current_Sep_USD,Office_Elec_Usage_Current_Oct_kBtu,Office_Elec_Cost_Current_Oct_USD,Office_Elec_Usage_Current_Nov_kBtu,Office_Elec_Cost_Current_Nov_USD,Office_Elec_Usage_Current_Dec_kBtu,Office_Elec_Cost_Current_Dec_USD
1007840051,"212 W 35th St, New York, NY 10001",84768,84768,1,SC9 Rate I (Standard),265899,6729.74,246432,6237.23,247401,6261.75,136893,3465.89,104346,2642.45,95177,2410.48,103448,2619.73,98575,2496.45,92948,2354.08,113026,2862.06,207917,5262.8,252948,6402.08,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,96942,3649.03,91556,3619.93,91556,3313.48,86170,3173.9,86170,3351.56,91556,3997.69,96942,4237.09,96942,4336.49,91556,4085.93,86170,3263.78,86170,3344.16,91556,3319.27
1007840060,"224 W 35th St, New York, NY 10101",121930.8,156320,0.78,SC9 Rate I (Standard),812119,16681.77,789834,16224.93,743004,15264.92,176938,3660.56,56520,1191.99,51497,1089.02,41597,886.07,50305,1064.59,46414,984.82,78469,1641.95,657557,13513.25,736315,15127.79,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,171538,6071.02,154955,5779.32,177805,5962.47,173582,5884.82,189538,6770.43,213824,8666.66,278577,11236.27,254096,10553.45,216358,8971.95,183045,6369.23,171830,6170,174241,5864.02
1007840064,"240 W 35th St, New York, NY 10001",116233,165258,0.703,SC9 Rate I (Standard),193771,4005.64,178647,3695.6,208540,4308.4,191298,3954.94,197725,4086.7,187685,3880.88,189622,3920.58,190214,3932.72,213940,4419.1,256109,5283.57,264613,5457.9,288892,5955.62,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,227059,7873.69,214647,7812.46,221913,7317.17,206811,6915.35,221843,7838.91,251610,10109.57,347542,13893.79,317469,13060.46,289874,11850.11,269216,9131.55,262647,9165.97,271167,8847.06
1007850037,"462 7 Ave, New York, NY 10018",189734,189734,1,SC9 Rate I (Standard),481161,12175.87,494284,12507.89,392768,9939.53,66360,1681.41,0,,0,,3108,81.13,19686,500.56,37296,946.09,69443,1759.41,401294,10155.24,675005,17080.13,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,381821,12898.53,366841,12996.24,409314,13072.86,384659,12430.97,468086,15983.35,516349,20218.98,649144,25515.81,636131,25666.62,539516,21623.64,438303,14551.84,410569,14045.77,451063,14383.62
1007850041,"470 7 Ave, New York, NY 10018",77809,84575,0.92,SC9 Rate I (Standard),344335,8714.18,319125,8076.36,320380,8108.11,177274,4487.53,135126,3421.19,123253,3120.8,133964,3391.79,127653,3232.12,120366,3047.76,146367,3705.59,269249,6814.5,327564,8289.87,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,278201,9534.18,262745,9450.69,262745,8571.25,247289,8170.7,247289,8680.53,262745,10534.77,278201,11221.78,278201,11507.04,262745,10788.01,247289,8428.65,247289,8659.32,262745,8587.86
1007850067,"242 W 36th St, New York, NY 10018",142667,152667,0.934,SC9 Rate I (Standard),495521,12539.18,479844,12142.55,404273,10230.61,91731,2323.29,28352,719.81,20127,511.71,24868,631.66,18675,474.98,19062,484.77,59670,1512.15,352506,8920.9,415981,10526.82,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,221069,7679.21,203889,7446.04,232566,7644.36,229647,7623.56,273777,9556.62,327982,13025.94,395565,15744.32,385311,15744.27,330899,13456.25,269378,9136.74,228082,8025.7,202279,6726.93
1007860013,"255 W 36th St, New York, NY 10018",112418,120459,0.933,SC9 Rate I (Standard),504682,12770.95,567319,14355.67,556486,14081.6,160868,4072.46,67929,1721.1,0,,0,,0,,0,,29153,740.07,265593,6722,462240,11697.17,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,200915,7024.84,200318,7324.41,206253,6836.2,202167,6771.32,220634,7798.93,235621,9499.01,302996,12177.24,286645,11841.08,248032,10211.99,220132,7558.1,206377,7309.68,221851,7329.29
1007860023,"229 W 36th St, New York, NY 10018",110500,130000,0.85,SC9 Rate I (Standard),197,7.48,178,7,286,9.74,62,4.07,7,2.68,0,,3,2.58,0,,2,2.55,7,2.68,243,8.65,292,9.89,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,285529,9772.1,265107,9531.14,276460,8992.48,226284,7519.27,222996,7877.05,249719,10037.36,312841,12556.61,306682,12633.73,269641,11057.99,206241,7112.81,203777,7223.9,211314,7005
1007860051,"498 7 Ave, New York, NY 10018",724637,936037,0.774,SC9 Rate II (Large TOD),1532724,31454.18,1357888,27870.04,1280229,26278.03,228741,4722.52,120491,2503.4,1701,68.2,30567,659.96,79,34.95,77,34.91,374583,7712.28,1691317,34705.33,2231191,45772.75,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1786199,58496.11,1626459,55899.3,1838601,56970.9,1756575,54978.33,1895210,63185.19,2052551,78880.93,2312448,89610.08,2209640,87914.1,2067747,81454.13,1930300,62379.62,1784214,59360.97,1872851,58141.23
1007860068,"240 W 37th St, New York, NY 10018",118016,145720,0.81,SC9 Rate I (Standard),1793,47.86,1763,47.1,1951,51.86,1888,50.27,1951,51.86,1888,50.27,1921,51.1,1896,50.47,1901,50.6,2364,62.31,2141,56.67,1742,46.57,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,331555,11266.48,327809,11666.8,336688,10842.28,284786,9333.6,291773,10151.83,298234,11889.97,336905,13483.9,338842,13905.97,308949,12596.9,282825,9567.8,305966,10595.02,339239,10942.08
1007870020,"241 W 37th St, New York, NY 10018",74631.7,93948,0.794,SC9 Rate I (Standard),113,5.36,105,5.16,105,5.16,58,3.97,44,3.61,40,3.51,44,3.61,42,3.56,39,3.49,48,3.71,88,4.73,107,5.21,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,119071,4367.52,112456,4331.79,112456,3955.39,105841,3783.96,105841,4002.17,112456,4795.78,119071,5089.82,119071,5211.91,112456,4904.17,105841,3894.36,105841,3993.09,112456,3962.5
1007870040,"500 7 Ave, New York, NY 10018",587078,606000,0.969,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1963959,64267.65,1854851,63678.41,1745742,54118.9,1636633,51258.56,1636633,54632.81,1745742,67165.02,1963959,76181.3,1963959,78195.04,1745742,68847.58,1745742,56463.38,1854851,61691.22,1963959,60945.22
1007870044,"512 7 Ave, New York, NY 10018",470685.8,553748,0.85,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1590251,52134.03,1501903,51656.87,1413556,43916.39,1325209,41600.34,1325209,44332.52,1413556,54480.04,1590251,61780.72,1590251,63411.28,1413556,55842.45,1413556,45814.76,1501903,50047.81,1590251,49443.81
1007870072,"256 W 38th St, New York, NY 10018",88736,96736,0.917,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,186848,6568.11,176468,6512.07,176468,5921.41,166087,5652.37,166087,5994.79,176468,7240.17,186848,7701.56,186848,7893.14,176468,7410.25,166087,5825.62,166087,5980.55,176468,5932.56
1007880004,"580 8 Ave, New York, NY 10018",65649,75115,0.874,SC9 Rate I (Standard),132,5.84,123,5.61,123,5.61,68,4.22,52,3.82,47,3.69,52,3.82,49,3.74,46,3.66,56,3.92,104,5.13,126,5.69,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,116594,4287.09,110116,4252.09,110116,3883.52,103639,3715.67,103639,3929.34,110116,4706.43,116594,4994.37,116594,5113.92,110116,4812.56,103639,3823.77,103639,3920.45,110116,3890.48
1007880049,"530 7 Ave, New York, NY 10018",346910.5,340000,1,SC9 Rate I (Standard),101236,2563.77,93824,2376.25,94193,2385.58,52119,1321.11,39728,1007.62,36237,919.3,39386,998.97,37530,952.01,35388,897.82,43032,1091.21,79160,2005.25,96305,2439.02,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1355142,44500.48,1283819,44228.85,1212496,37741.19,1069849,33680.83,998526,33527.55,1141173,44078.73,1283819,49972.58,1283819,51288.94,1141173,45178.61,1069849,34796.81,1141173,38147.68,1283819,40012.91
1007880073,"250 W 39th St, New York, NY 10018",176921,181921,0.973,SC9 Rate I (Standard),1647,44.17,1391,37.69,1316,35.79,595,17.55,147,6.22,10,2.75,26,3.16,118,5.49,109,5.26,173,6.88,677,19.63,961,26.81,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,258606,8897.96,236817,8567.58,258945,8454.54,265134,8724.13,296753,10316.55,386354,15254.95,495910,19611.05,505868,20513.46,388271,15702.37,287708,9724.33,252594,8834.33,245505,8057.28
1007890014,"251 W 39th St, New York, NY 10018",81725,117554,0.695,SC9 Rate I (Standard),19,2.98,19,2.98,109,5.26,19,2.98,8,2.7,4,2.6,1,2.53,0,,1,2.53,6,2.65,75,4.4,121,5.56,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,82608,3183.63,80256,3235.05,85036,3113.23,79264,2959.72,85035,3314.02,95959,4165.82,119225,5095.75,126518,5506.51,105420,4628.71,97589,3629.83,116049,4329.84,142124,4875.57
1007890021,"231 W 39th St, New York, NY 10018",198558,218558,0.908,SC9 Rate I (Standard),28094,713.28,25937,658.71,10176,259.95,3517,91.48,2201,58.19,5,2.63,391,12.39,2,2.55,135,5.92,1568,42.17,9850,251.7,1482,39.99,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,249819,8612.66,247390,8927.7,283503,9208.8,293702,9610.11,326479,11299.73,401788,15844.32,560226,22089.42,518724,21022.04,432796,17445.53,318479,10710.73,257680,9002.11,265387,8669.17
1007890036,"550 7 Ave, New York, NY 10018",214981,225981,0.951,SC9 Rate I (Standard),934989,19200.61,1044350,21442.51,892624,18332.13,157638,3264.91,102465,2133.87,56487,1191.32,66011,1386.56,59114,1245.17,65026,1366.37,141874,2941.75,686709,14110.87,979325,20109.5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,437128,14694.24,422201,14881.82,466826,14839.24,461075,14800.86,520439,17714.92,584249,22811.84,712254,27947.71,668367,26941.87,575333,23025.88,489798,16202.57,422883,14452,423994,13550.54
1007890052,"218 W 40th St, New York, NY 10018",127486,166315,0.767,SC9 Rate I (Standard),333863,6877.52,309421,6376.46,310637,6401.39,171883,3556.93,131016,2719.16,119505,2483.19,129890,2696.08,123771,2570.64,116706,2425.81,141916,2942.61,261061,5385.08,317602,6544.17,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,262227,9015.53,264094,9496.64,306139,9904.02,284024,9309.96,22295,1238.9,180120,7379.63,239357,9724.96,263380,10920.72,202250,8419.62,164579,5777.28,201468,7147.73,191340,6390.27
1007890062,"240 W 40th St, New York, NY 10018",128099,137119,0.934,SC9 Rate I (Standard),423257,8710.1,378716,7797.01,418781,8618.34,360846,7430.68,357342,7358.84,340443,7012.41,343910,7083.49,346860,7143.96,338636,6975.37,357636,7364.87,423249,8709.94,459996,9463.25,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,543236,18139.38,496948,17427.73,529561,16766.04,493304,15800.38,539633,18349.75,573276,22392.82,665314,26138.91,653627,26358.76,575770,23042.99,536144,17688.25,524265,17796.49,539373,17101.49
1007940017,"135 W 18th St, New York, NY 10011",44625,52500,0.85,SC9 Rate I (Standard),162643,4117.37,150736,3816.12,151328,3831.1,83734,2120.97,63825,1617.27,58217,1475.39,63276,1603.38,60295,1527.96,56854,1440.91,69135,1751.62,127177,3220.08,154721,3916.94,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,242011,8359.15,228566,8286.54,228566,7521.5,215121,7173.07,215121,7616.58,228566,9229.6,242011,9827.23,242011,10075.37,228566,9449.9,215121,7397.47,215121,7598.13,228566,7535.95
1007940030,"615 Ave Of The Americas, New York, NY 10011",127523.25,134235,0.95,SC9 Rate I (Standard),473564,9741.4,438894,9030.66,440619,9066.02,243805,5031.34,185838,3843.01,169510,3508.29,184240,3810.25,175561,3632.33,165540,3426.9,201298,4159.94,370299,7624.46,450499,9268.56,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,401709,13544.25,379392,13423.73,379392,12153.86,357075,11575.5,357075,12311.68,379392,14989.1,401709,15981.08,401709,16392.97,379392,15354.76,357075,11947.97,357075,12281.05,379392,12177.84
1007950028,"111 W 19th St, New York, NY 10011",125013,165513,0.755,SC9 Rate I (Standard),933,26.1,697,20.13,606,17.83,233,8.39,122,5.59,118,5.49,17,2.93,0,,0,,286,9.74,378,12.06,615,18.06,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,492802,16501.88,468647,16463.79,522927,16562.29,527596,16863.89,562576,19108.59,596265,23270.68,694737,27272.71,664362,26783.43,572782,22926.01,521757,17227.06,464653,15829.95,481149,15309.57
1007950037,"635 Ave Of The Americas, New York, NY 10011",65153.35,76651,0.85,SC9 Rate I (Standard),298678,7559.05,276811,7005.82,277899,7033.34,153768,3892.83,117209,2967.89,106910,2707.32,116201,2942.39,110727,2803.89,104406,2643.97,126959,3214.56,233548,5911.26,284130,7190.99,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,487946,16344.21,460838,16197.81,460838,14655.33,433730,13952.81,433730,14847.03,460838,18099.22,487946,19304.16,487946,19804.48,460838,18543.38,433730,14405.24,433730,14809.83,460838,14684.46
1007950044,"641 Ave Of The Americas, New York, NY 10011",127402.25,173891,0.733,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,230738,13140.86,215356,12264.83,184591,10512.72,123060,7008.44,76913,4380.3,30765,1752.11,15383,876.08,15383,876.08,30765,1752.11,92295,5256.33,184591,10512.72,338416,19273.27,311547,10616.86,296899,10613.99,320948,10358.85,337333,10963.24,376710,12961.11,438177,17233.88,700368,27489.7,633044,25544.5,572195,22903.03,452612,15010.53,358273,12320.58,400690,12833.32
1007990012,"155 W 23rd St, New York, NY 10011",64386,68940,0.934,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,174519,6167.81,164823,6115.43,164823,5563.75,147614,5079.47,155128,5632.33,164823,6795.49,177137,7327.35,177137,7508.98,164823,6954.35,155128,5474.32,155128,5619.02,164823,5574.17
1007990028,"119 W 23rd St, New York, NY 10011",94400,98800,0.955,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,247011,8521.49,233288,8447.38,233288,7666.53,219565,7310.89,219565,7763.57,233288,9409.92,247011,10019.9,247011,10273.17,233288,9634.76,219565,7539.92,219565,7744.73,233288,7681.28
1008000025,"119 W 24th St, New York, NY 10011",130876,130876,1,SC9 Rate I (Standard),122,5.59,470,14.39,207,7.74,259,9.05,0,,0,,168,6.75,0,,141,6.07,50,3.76,54,3.87,524,15.76,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,529556,17695.21,484782,17013.36,531137,16814.44,480462,15402.11,493346,16818.82,531538,20799,629699,24766.52,614502,24810.99,541430,21698.57,489659,16198.11,476636,16225.26,463044,14752.36
1008000065,"150 W 25th St, New York, NY 10001",60984,66528,0.917,SC9 Rate I (Standard),699,20.18,647,18.87,650,18.95,360,11.61,274,9.43,250,8.82,272,9.38,259,9.05,244,8.67,297,10.01,546,16.31,665,19.32,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,91054,3457.86,85996,3430.56,85996,3142.72,80937,3011.61,80937,3178.48,85996,3785.37,91054,4010.2,91054,4103.56,85996,3868.26,80937,3096.03,80937,3171.53,85996,3148.15
1008010001,"275 7 Ave, New York, NY 10001",371788,548680,0.678,SC9 Rate II (Large TOD),327,10.77,256,8.98,294,9.94,113,5.36,72,4.32,63,4.09,63,4.09,56,3.92,66,4.17,63,4.09,188,7.26,273,9.41,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1577290,51713.21,1467184,50474.33,1615432,50116.66,1441902,45219.35,1453053,48560.94,1556163,59925.69,1860463,72193.15,1760073,70129.38,1554948,61377.97,1345975,43648.37,1310208,43723.98,1424795,44351.65
1008010024,"119 W 25th St, New York, NY 10001",113062,128947,0.877,SC9 Rate I (Standard),135934,3441.63,140084,3546.63,155093,3926.35,150091,3799.8,8223,210.54,2444,64.33,1319,35.87,146,6.19,4080,105.72,41758,1058.98,176054,4456.67,220756,5587.63,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,294456,10061.95,277995,9970.11,297989,9653.71,289419,9477.28,294562,10244.08,294111,11732.53,335329,13423.17,315880,12997.6,295765,12080.75,283680,9595.21,277628,9660.18,309227,10018.41
1008010055,"122 W 26th St, New York, NY 10001",64856,75888,0.855,SC9 Rate I (Standard),47849,1213.08,44346,1124.45,44521,1128.88,24634,625.74,18777,477.56,17128,435.84,18616,473.48,17739,451.3,16726,425.67,20339,517.08,37415,949.1,45519,1154.13,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,96937,3648.87,91551,3619.76,91551,3313.33,86166,3173.77,86166,3351.42,91551,3997.5,96937,4236.9,96937,4336.29,91551,4085.74,86166,3263.66,86166,3344.03,91551,3319.12
1008020008,"151 W 26th St, New York, NY 10001",171919,179131,0.96,SC9 Rate I (Standard),85115,2155.91,78246,1982.12,87972,2228.19,79897,2023.89,78222,1981.52,79739,2019.9,77420,1961.23,84163,2131.82,80562,2040.72,81624,2067.59,81083,2053.9,88137,2232.37,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,401271,13530.03,385341,13626.36,402226,12855.17,360314,11675.95,390399,13413.87,472567,18547.11,616681,24264.88,556257,22506.84,485428,19506.08,416369,13848.71,366053,12577.23,377443,12117.86
1008020056,"122 W 27th St, New York, NY 10001",109291,117291,0.932,SC9 Rate I (Standard),1076,29.72,679,19.68,624,18.29,52,3.82,7,2.68,9,2.73,9,2.73,6,2.65,7,2.68,521,15.68,1293,35.21,1072,29.62,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,145732,5233.15,128633,4882.79,147035,5017.42,148605,5110.2,163007,5892.92,186733,7632.15,243180,9872.27,230218,9608.84,195118,8140.4,169492,5934.77,150527,5467.24,145552,4981.08
1008020075,"158 W 27th St, New York, NY 10001",89764.488,108000,0.831,SC9 Rate I (Standard),53,3.84,56,3.92,96,4.93,18,2.96,1,2.53,0,,1,2.53,1,2.53,0,,17,2.93,66,4.17,58,3.97,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,161459,5743.78,154666,5769.48,180772,6053.59,198269,6650.44,203376,7228.12,240614,9689.67,334875,13405.68,280267,11588.77,226369,9363.88,196858,6812.02,197189,7006.57,225487,7441.19
1008030021,"121 W 27th St, New York, NY 10001",104629,118785,0.881,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,280245,9600.54,264570,9512.85,290553,9425.33,271444,8919.82,291439,10140.79,316599,12591.26,356831,14251.74,359621,14727.98,272621,11174.66,188767,6552.66,157652,5702.29,148446,5070.14
1008030067,"150 W 28th St, New York, NY 10001",111615,123557,0.903,SC9 Rate I (Standard),348,11.3,171,6.83,140,6.04,47,3.69,0,,0,,0,,0,,4,2.6,42,3.56,164,6.65,182,7.1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,219177,7617.78,139109,5239.6,151006,5139.38,145250,5006.15,151833,5523.35,173869,7140.92,165352,6873.22,140188,6047.29,182448,7644.37,159298,5607.99,141584,5172.22,138857,4775.03
1008040001,"319 7 Ave, New York, NY 10001",106800,410334,0.5,SC9 Rate I (Standard),1296554,26612.69,1173788,24095.99,1124604,23087.72,283353,5842.07,52840,1116.55,4663,128.92,0,,0,,0,,113445,2358.96,958320,19678.89,1275342,26177.84,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,657144,21837.76,592798,20692.42,642314,20229.05,605152,19269.14,704328,23797.01,785964,30514.6,963758,37639.25,886808,35583.32,781163,31084.16,684971,22459.08,649141,21916.03,651752,20560.12
1008040011,"145 W 28th St, New York, NY 10001",53406,57906,0.922,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,144703,5199.74,136664,5156.33,136664,4698.9,122395,4297.35,128625,4755.75,136664,5720.2,146874,6161.19,146874,6311.78,136664,5851.92,128625,4624.73,128625,4744.71,136664,4707.53
1008040044,"104 W 29th St, New York, NY 10001",114079,121579,0.938,SC9 Rate I (Standard),492006,12450.25,485204,12278.16,400174,10126.9,89597,2269.3,22642,575.34,0,,3595,93.45,0,,680,19.7,20407,518.8,344298,8713.24,444098,11238.18,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,201779,7052.89,182771,6726.75,212934,7041.39,199140,6677.45,222265,7852.87,266392,10674.04,347631,13897.22,323657,13305.26,279758,11454.07,215920,7423.08,184876,6600.38,178693,6001.04
1008050003,"345 7 Ave, New York, NY 10001",183366,190325,0.963,SC9 Rate I (Standard),1296,35.29,1136,31.24,1025,28.43,511,15.43,270,9.33,299,10.06,303,10.17,305,10.22,491,14.92,655,19.07,623,18.26,562,16.72,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,307788,10494.81,285505,10225.91,305977,9899.05,293166,9593.49,327217,11324.14,356122,14100.5,427659,16981.04,398153,16252.3,344555,13990.88,296322,10000.46,313071,10829.41,330562,10675.03
1008050019,"135 W 29th St, New York, NY 10001",70222,70862,0.991,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,101757,3805.36,96104,3774.84,96104,3453.17,90451,3306.67,90451,3493.15,96104,4171.36,101757,4422.64,101757,4526.97,96104,4263.99,90451,3401.02,90451,3485.39,96104,3459.24
1008060009,"145 W 30th St, New York, NY 10001",74397.1,98598,0.755,SC9 Rate I (Standard),214750,5435.67,199028,5037.91,199811,5057.72,110560,2799.67,84273,2134.61,76869,1947.29,83549,2116.29,79613,2016.71,75068,1901.72,91284,2311.99,167922,4250.93,204291,5171.06,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,124736,4551.45,117806,4514.02,117806,4119.7,110877,3940.14,110877,4168.73,117806,5000.08,124736,5308.12,124736,5436.01,117806,5113.62,110877,4055.8,110877,4159.22,117806,4127.15
1008070001,"393 7 Ave, New York, NY 10001",1073917.209,1132632,0.948,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1325317,75478.69,1299728,74021.36,1041868,59335.87,534380,30433.7,505325,28778.98,858981,48920.19,1138973,64866.13,1079555,61482.19,862300,49109.21,470180,26777.42,629175,35832.41,1272960,72496.88,3830300,124864.32,3460670,118373.21,3833977,118255.38,3769590,117408.16,4010815,133158.4,4094151,156842.18,4422895,170934.7,4351887,172660.65,3881486,152462.3,3692878,118881.2,3502298,116038.88,3591812,111044.78
1008070039,"875 Ave Of The Americas, New York, NY 10001",182196.65,214349,0.85,SC9 Rate I (Standard),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,490283,16420.09,463045,16272.98,435807,13886.55,408569,13172.49,408570,14014.87,435807,17143.38,490283,19394.22,490283,19896.93,435807,17563.41,435807,14471.82,463045,15776.9,490283,15590.68
1008080040,"100 W 33rd St, New York, NY 10001",766718,1123365,0.683,SC9 Rate II (Large TOD),0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,813866,46350.83,831795,47371.91,539995,30753.48,228889,13035.55,94183,5363.86,2118,120.62,0,,0,,0,,68622,3908.12,337600,19226.8,663836,37806.41,1937366,63404.22,1835400,63015.91,1733433,53740.85,1529500,47936.03,1427533,47716.87,1631466,62801.23,1835400,71227.37,1835400,73109.29,1631466,64373.66,1529500,49531.48,1631466,54321.97,1835400,56988.63
